,NFLX,AAPL,BAC,BA,CSCO,CME,DE
2010-05-06 01:00:00,13.8528575897,30.453994751,14.5458612442,53.224697113,19.5468559265,42.673740387,45.0353126526
2010-05-07 01:00:00,13.0128574371,29.1690597534,14.4565076828,52.2458839417,18.9487113953,41.8505020142,45.0273208618
2010-05-10 01:00:00,13.928571701,31.4112129211,15.4572095871,55.5973625183,20.0376319885,44.2152900696,47.4631652832
2010-05-11 01:00:00,14.2600002289,31.7241001129,15.3321180344,55.9262771606,19.9072628021,43.7107315063,47.4871292114
2010-05-12 01:00:00,15.4042854309,32.4129447937,15.251707077,57.0616950989,20.5054092407,43.7173728943,48.8288383484
2010-05-13 01:00:00,15.7157144547,31.9516582489,15.0730142593,56.1925048828,19.5775260925,43.0003662109,47.8225593567
2010-05-14 01:00:00,14.3657140732,31.3901863098,14.5994663239,54.6733589172,19.125087738,41.8797111511,46.6086196899
2010-05-17 01:00:00,15.1928567886,31.4396572113,14.6084041595,54.5637245178,19.0714111328,41.9646835327,46.2811775208
2010-05-18 01:00:00,14.5728569031,31.2096138,14.2510051727,53.0289306641,18.6803188324,40.9276924133,45.6502685547
2010-05-19 01:00:00,14.3728570938,30.7124710083,14.5726604462,51.8465003967,18.6036338806,41.2529945374,47.0159339905
2010-05-20 01:00:00,13.5699996948,29.4040336609,13.6702461243,49.3328781128,17.8751277924,40.2319335938,45.2589225769
2010-05-21 01:00:00,14.2100000381,29.9679718018,14.2867498398,50.5544509888,17.9901618958,42.2913208008,46.9041137695
2010-05-24 01:00:00,14.5171432495,30.5170669556,13.7595911026,49.4503364563,17.9211444855,42.888835907,44.9873809814
2010-05-25 01:00:00,15.0,30.3266220093,13.8400087357,49.1606025696,17.8751277924,41.4667778015,44.6359786987
2010-05-26 01:00:00,14.9714288712,30.1893386841,13.82213974,49.53647995,17.5530548096,41.1162261963,44.8356437683
2010-05-27 01:00:00,15.5514287949,31.3320617676,14.4565076828,51.000793457,18.1511917114,42.3484306335,47.4711532593
2010-05-28 01:00:00,15.8785715103,31.7686233521,14.0633764267,50.2568855286,17.7601032257,42.0443649292,46.065536499
2010-06-01 01:00:00,15.3271427155,32.2571296692,13.795331955,49.2937278748,17.6374053955,41.3778076172,45.6263008118
2010-06-02 01:00:00,15.8257141113,32.6429748535,14.2066001892,50.3821716309,17.9058017731,42.8768882751,47.9742889404
2010-06-03 01:00:00,15.9785718918,32.5403251648,14.1350765228,50.3586959839,18.1895389557,42.9525566101,47.6548309326
2010-06-04 01:00:00,15.6828575134,31.6548347473,13.7238082886,47.8842124939,17.6067352295,41.2463531494,45.4266357422
2010-06-07 01:00:00,15.594285965,31.0340194702,13.258898735,47.0698280334,17.4533653259,39.7751693726,43.7494888306
2010-06-08 01:00:00,15.761428833,30.8349075317,13.7059268951,47.7824211121,17.6067352295,39.7351799011,43.9731178284
2010-06-09 01:00:00,16.4899997711,30.076795578,13.4198322296,48.3227272034,17.4687023163,38.8501281738,44.140838623
2010-06-10 01:00:00,16.9514293671,30.9808425903,13.8221540451,50.0298156738,17.4610404968,40.4656105042,46.2172851562
2010-06-11 01:00:00,17.2414283752,31.3518466949,13.9473266602,51.196559906,17.5683937073,40.3136749268,47.0079460144
2010-06-14 01:00:00,18.1157150269,31.4470882416,13.7774553299,50.7580604553,17.4533653259,40.9481277466,46.0335922241
2010-06-15 01:00:00,17.6428565979,32.1161346436,14.1261348724,52.8409957886,17.8904647827,41.2866897583,47.5190734863
2010-06-16 01:00:00,17.8099994659,33.0510826111,14.1887178421,52.4886245728,17.8597984314,41.4066543579,47.3912887573
2010-06-17 01:00:00,17.9799995422,33.6224517822,14.1440172195,52.6687355042,17.7677764893,41.2560348511,47.4551925659
2010-06-18 01:00:00,18.0599994659,33.8945198059,14.1440172195,53.2168769836,18.0131645203,40.9387969971,47.3274040222
2010-06-21 01:00:00,16.9985713959,33.4122123718,14.1171951294,53.224697113,17.8981361389,40.9601211548,48.2777786255
2010-06-22 01:00:00,16.632856369,33.8673095703,13.929444313,51.9013214111,17.614408493,40.5295944214,47.1996231079
2010-06-23 01:00:00,16.8242855072,33.5111503601,13.795331955,52.8175048828,17.5300483704,40.063079834,47.2874603271
2010-06-24 01:00:00,16.4642848969,33.2675209045,13.4287700653,52.8018493652,17.3076686859,38.6795349121,46.4728431702
2010-06-25 01:00:00,16.8542861938,32.9830741882,13.7863922119,53.8511428833,17.0085983276,39.6245574951,47.7107543945
2010-06-28 01:00:00,16.8014278412,33.1809425354,13.6254634857,52.7000465393,17.192647934,39.5605812073,46.964263916
2010-06-29 01:00:00,16.082857132,31.6808109283,13.0264415741,49.364200592,16.579164505,38.3756256104,44.4920387268
2010-06-30 01:00:00,15.5214281082,31.1069889069,12.8476305008,49.1371078491,16.3414421082,37.5279083252,44.6926994324
2010-07-01 01:00:00,15.6657142639,30.7297916412,12.5347089767,48.7534103394,16.3030986786,37.1213645935,44.3154525757
