,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Season
28013,2008,Beijing,Canoe / Kayak,Canoe / Kayak S,"GRIMM, Alexander",GER,Men,K-1 (Kayak Single),Gold,Summer
28014,2008,Beijing,Canoe / Kayak,Canoe / Kayak S,"LEFEVRE, Fabien",FRA,Men,K-1 (Kayak Single),Silver,Summer
28015,2008,Beijing,Canoe / Kayak,Canoe / Kayak S,"OBLINGER PETERS, Violetta",AUT,Women,K-1 (Kayak Single),Bronze,Summer
28016,2008,Beijing,Canoe / Kayak,Canoe / Kayak S,"KALISKA, Elena",SVK,Women,K-1 (Kayak Single),Gold,Summer
28017,2008,Beijing,Canoe / Kayak,Canoe / Kayak S,"LAWRENCE, Jacqueline",AUS,Women,K-1 (Kayak Single),Silver,Summer
28018,2008,Beijing,Cycling,BMX,"ROBINSON, Donny",USA,Men,Individual,Bronze,Summer
28019,2008,Beijing,Cycling,BMX,"STROMBERGS, Maris",LAT,Men,Individual,Gold,Summer
28020,2008,Beijing,Cycling,BMX,"DAY, Mike",USA,Men,Individual,Silver,Summer
28021,2008,Beijing,Cycling,BMX,"KINTNER, Jill",USA,Women,Individual,Bronze,Summer
28022,2008,Beijing,Cycling,BMX,"CHAUSSON, Anne-Caroline",FRA,Women,Individual,Gold,Summer
28023,2008,Beijing,Cycling,BMX,"LE CORGUILLE, Laetitia",FRA,Women,Individual,Silver,Summer
28024,2008,Beijing,Cycling,Cycling Road,"CANCELLARA, Fabian",SUI,Men,Individual Road Race,Bronze,Summer
28025,2008,Beijing,Cycling,Cycling Road,"SANCHEZ, Samuel",ESP,Men,Individual Road Race,Gold,Summer
28026,2008,Beijing,Cycling,Cycling Road,"GUDERZO, Tatiana",ITA,Women,Individual Road Race,Bronze,Summer
28027,2008,Beijing,Cycling,Cycling Road,"COOKE, Nicole",GBR,Women,Individual Road Race,Gold,Summer
28028,2008,Beijing,Cycling,Cycling Road,"JOHANSSON, Emma",SWE,Women,Individual Road Race,Silver,Summer
28029,2008,Beijing,Cycling,Cycling Road,"LEIPHEIMER, Levi",USA,Men,Individual Time Trial,Bronze,Summer
28030,2008,Beijing,Cycling,Cycling Road,"CANCELLARA, Fabian",SUI,Men,Individual Time Trial,Gold,Summer
28031,2008,Beijing,Cycling,Cycling Road,"LARSSON, Gustav",SWE,Men,Individual Time Trial,Silver,Summer
28032,2008,Beijing,Cycling,Cycling Road,"THURIG, Karin",SUI,Women,Individual Time Trial,Bronze,Summer
28033,2008,Beijing,Cycling,Cycling Road,"ARMSTRONG, Kristin",USA,Women,Individual Time Trial,Gold,Summer
28034,2008,Beijing,Cycling,Cycling Road,"POOLEY, Emma",GBR,Women,Individual Time Trial,Silver,Summer
28035,2008,Beijing,Cycling,Cycling Track,"BURKE, Steven",GBR,Men,Individual Pursuit,Bronze,Summer
28036,2008,Beijing,Cycling,Cycling Track,"WIGGINS, Bradley",GBR,Men,Individual Pursuit,Gold,Summer
28037,2008,Beijing,Cycling,Cycling Track,"ROULSTON, Hayden",NZL,Men,Individual Pursuit,Silver,Summer
28038,2008,Beijing,Cycling,Cycling Track,"KALITOVSKA, Lesya",UKR,Women,Individual Pursuit,Bronze,Summer
28039,2008,Beijing,Cycling,Cycling Track,"ROMERO, Rebecca",GBR,Women,Individual Pursuit,Gold,Summer
28040,2008,Beijing,Cycling,Cycling Track,"HOUVENAGHEL, Wendy",GBR,Women,Individual Pursuit,Silver,Summer
28041,2008,Beijing,Cycling,Cycling Track,"NAGAI, Kiyofumi",JPN,Men,Keirin,Bronze,Summer
28042,2008,Beijing,Cycling,Cycling Track,"HOY, Chris",GBR,Men,Keirin,Gold,Summer
28043,2008,Beijing,Cycling,Cycling Track,"EDGAR, Ross",GBR,Men,Keirin,Silver,Summer
28044,2008,Beijing,Cycling,Cycling Track,"IGNATYEV, Mikhail",RUS,Men,Madison,Bronze,Summer
28045,2008,Beijing,Cycling,Cycling Track,"MARKOV, Alexei",RUS,Men,Madison,Bronze,Summer
28046,2008,Beijing,Cycling,Cycling Track,"CURUCHET, Juan Esteban",ARG,Men,Madison,Gold,Summer
28047,2008,Beijing,Cycling,Cycling Track,"PEREZ, Walter Fernando",ARG,Men,Madison,Gold,Summer
28048,2008,Beijing,Cycling,Cycling Track,"LLANERAS, Joan",ESP,Men,Madison,Silver,Summer
28049,2008,Beijing,Cycling,Cycling Track,"TAULER, Antonio",ESP,Men,Madison,Silver,Summer
28050,2008,Beijing,Cycling,Cycling Track,"NEWTON, Chris",GBR,Men,Points Race,Bronze,Summer
28051,2008,Beijing,Cycling,Cycling Track,"LLANERAS, Joan",ESP,Men,Points Race,Gold,Summer
28052,2008,Beijing,Cycling,Cycling Track,"KLUGE, Roger",GER,Men,Points Race,Silver,Summer
28053,2008,Beijing,Cycling,Cycling Track,"OLABERRIA, Leire",ESP,Women,Points Race,Bronze,Summer
28054,2008,Beijing,Cycling,Cycling Track,"VOS, Marianne",NED,Women,Points Race,Gold,Summer
28055,2008,Beijing,Cycling,Cycling Track,"GONZALEZ, Yoanka",CUB,Women,Points Race,Silver,Summer
28056,2008,Beijing,Cycling,Cycling Track,"GUO, Shuang",CHN,Women,Sprint,Bronze,Summer
28057,2008,Beijing,Cycling,Cycling Track,"PENDLETON, Victoria",GBR,Women,Sprint,Gold,Summer
28058,2008,Beijing,Cycling,Cycling Track,"MEARES, Anna",AUS,Women,Sprint,Silver,Summer
28059,2008,Beijing,Cycling,Cycling Track,"BOURGAIN, Mickael",FRA,Men,Sprint Indivual,Bronze,Summer
28060,2008,Beijing,Cycling,Cycling Track,"HOY, Chris",GBR,Men,Sprint Indivual,Gold,Summer
28061,2008,Beijing,Cycling,Cycling Track,"KENNY, Jason",GBR,Men,Sprint Indivual,Silver,Summer
28062,2008,Beijing,Cycling,Cycling Track,"BEWLEY, Sam",NZL,Men,Team Pursuit (4000M),Bronze,Summer
28063,2008,Beijing,Cycling,Cycling Track,"ROULSTON, Hayden",NZL,Men,Team Pursuit (4000M),Bronze,Summer
28064,2008,Beijing,Cycling,Cycling Track,"RYAN, Marc",NZL,Men,Team Pursuit (4000M),Bronze,Summer
28065,2008,Beijing,Cycling,Cycling Track,"SERGENT, Jesse",NZL,Men,Team Pursuit (4000M),Bronze,Summer
28066,2008,Beijing,Cycling,Cycling Track,"CLANCY, Ed",GBR,Men,Team Pursuit (4000M),Gold,Summer
28067,2008,Beijing,Cycling,Cycling Track,"MANNING, Paul",GBR,Men,Team Pursuit (4000M),Gold,Summer
28068,2008,Beijing,Cycling,Cycling Track,"THOMAS, Geraint",GBR,Men,Team Pursuit (4000M),Gold,Summer
28069,2008,Beijing,Cycling,Cycling Track,"WIGGINS, Bradley",GBR,Men,Team Pursuit (4000M),Gold,Summer
28070,2008,Beijing,Cycling,Cycling Track,"JOERGENSEN, Casper",DEN,Men,Team Pursuit (4000M),Silver,Summer
28071,2008,Beijing,Cycling,Cycling Track,"MADSEN, Jens-Erik",DEN,Men,Team Pursuit (4000M),Silver,Summer
28072,2008,Beijing,Cycling,Cycling Track,"MOERKOEV, Michael",DEN,Men,Team Pursuit (4000M),Silver,Summer
28073,2008,Beijing,Cycling,Cycling Track,"RASMUSSEN, Alex Nicki",DEN,Men,Team Pursuit (4000M),Silver,Summer
28074,2008,Beijing,Cycling,Cycling Track,"ENDERS, Rene",GER,Men,Team Sprint,Bronze,Summer
28075,2008,Beijing,Cycling,Cycling Track,"LEVY, Maximilian",GER,Men,Team Sprint,Bronze,Summer
28076,2008,Beijing,Cycling,Cycling Track,"NIMKE, Stefan",GER,Men,Team Sprint,Bronze,Summer
28077,2008,Beijing,Cycling,Cycling Track,"HOY, Chris",GBR,Men,Team Sprint,Gold,Summer
28078,2008,Beijing,Cycling,Cycling Track,"KENNY, Jason",GBR,Men,Team Sprint,Gold,Summer
28079,2008,Beijing,Cycling,Cycling Track,"STAFF, Jamie",GBR,Men,Team Sprint,Gold,Summer
28080,2008,Beijing,Cycling,Cycling Track,"BAUGE, Gregory",FRA,Men,Team Sprint,Silver,Summer
28081,2008,Beijing,Cycling,Cycling Track,"SIREAU, Kevin",FRA,Men,Team Sprint,Silver,Summer
28082,2008,Beijing,Cycling,Cycling Track,"TOURNANT, Arnaud",FRA,Men,Team Sprint,Silver,Summer
28083,2008,Beijing,Cycling,Mountain Bike,"SCHURTER, Nino",SUI,Men,Cross-Country,Bronze,Summer
28084,2008,Beijing,Cycling,Mountain Bike,"ABSALON, Julien",FRA,Men,Cross-Country,Gold,Summer
28085,2008,Beijing,Cycling,Mountain Bike,"PERAUD, Jean-Christophe",FRA,Men,Cross-Country,Silver,Summer
28086,2008,Beijing,Cycling,Mountain Bike,"KALENTYEVA, Irina",RUS,Women,Cross-Country,Bronze,Summer
28087,2008,Beijing,Cycling,Mountain Bike,"SPITZ, Sabine",GER,Women,Cross-Country,Gold,Summer
28088,2008,Beijing,Cycling,Mountain Bike,"WLOSZCZOWSKA, Maja",POL,Women,Cross-Country,Silver,Summer
28089,2008,Beijing,Equestrian,Dressage,"KEMMER, Heike",GER,Women,Individual,Bronze,Summer
28090,2008,Beijing,Equestrian,Dressage,"VAN GRUNSVEN, Anky",NED,Women,Individual,Gold,Summer
28091,2008,Beijing,Equestrian,Dressage,"WERTH, Isabell",GER,Women,Individual,Silver,Summer
28092,2008,Beijing,Equestrian,Dressage,"HELGSTRAND, Andreas",DEN,Men,Team,Bronze,Summer
28093,2008,Beijing,Equestrian,Dressage,"MINDERHOUD, Hans Peter",NED,Men,Team,Silver,Summer
28094,2008,Beijing,Equestrian,Dressage,"VAN OLST, Anne",DEN,Women,Team,Bronze,Summer
28095,2008,Beijing,Equestrian,Dressage,"ZU-SAYN WITTGENSTEIN, Nathalie",DEN,Women,Team,Bronze,Summer
28096,2008,Beijing,Equestrian,Dressage,"CAPELLMANN, Nadine",GER,Women,Team,Gold,Summer
28097,2008,Beijing,Equestrian,Dressage,"KEMMER, Heike",GER,Women,Team,Gold,Summer
28098,2008,Beijing,Equestrian,Dressage,"WERTH, Isabell",GER,Women,Team,Gold,Summer
28099,2008,Beijing,Equestrian,Dressage,"SCHELLEKENS-BARTELS, Imke",NED,Women,Team,Silver,Summer
28100,2008,Beijing,Equestrian,Dressage,"VAN GRUNSVEN, Anky",NED,Women,Team,Silver,Summer
28101,2008,Beijing,Equestrian,Eventing,"ROMEIKE, Hinrich",GER,Men,Individual,Gold,Summer
28102,2008,Beijing,Equestrian,Eventing,"COOK, Kristina",GBR,Women,Individual,Bronze,Summer
28103,2008,Beijing,Equestrian,Eventing,"MILES, Gina",USA,Women,Individual,Silver,Summer
28104,2008,Beijing,Equestrian,Eventing,"FOX-PITT, William",GBR,Men,Team,Bronze,Summer
28105,2008,Beijing,Equestrian,Eventing,"DIBOWSKI, Andreas",GER,Men,Team,Gold,Summer
28106,2008,Beijing,Equestrian,Eventing,"OSTHOLT, Frank",GER,Men,Team,Gold,Summer
28107,2008,Beijing,Equestrian,Eventing,"ROMEIKE, Hinrich",GER,Men,Team,Gold,Summer
28108,2008,Beijing,Equestrian,Eventing,"THOMSEN, Peter",GER,Men,Team,Gold,Summer
28109,2008,Beijing,Equestrian,Eventing,"FREDERICKS, Clayton",AUS,Men,Team,Silver,Summer
28110,2008,Beijing,Equestrian,Eventing,"ROSE, Shane",AUS,Men,Team,Silver,Summer
28111,2008,Beijing,Equestrian,Eventing,"COOK, Kristina",GBR,Women,Team,Bronze,Summer
28112,2008,Beijing,Equestrian,Eventing,"DICK, Daisy",GBR,Women,Team,Bronze,Summer
28113,2008,Beijing,Equestrian,Eventing,"HUNT, Sharon",GBR,Women,Team,Bronze,Summer
28114,2008,Beijing,Equestrian,Eventing,"KING, Mary",GBR,Women,Team,Bronze,Summer
28115,2008,Beijing,Equestrian,Eventing,"KLIMKE, Ingrid",GER,Women,Team,Gold,Summer
28116,2008,Beijing,Equestrian,Eventing,"FREDERICKS, Lucinda",AUS,Women,Team,Silver,Summer
28117,2008,Beijing,Equestrian,Eventing,"JOHNSON, Sonja",AUS,Women,Team,Silver,Summer
28118,2008,Beijing,Equestrian,Eventing,"JONES, Megan",AUS,Women,Team,Silver,Summer
28119,2008,Beijing,Equestrian,Jumping,"LAMAZE, Eric",CAN,Men,Individual,Gold,Summer
28120,2008,Beijing,Equestrian,Jumping,"BENGTSSON, Rolf-Goran",SWE,Men,Individual,Silver,Summer
28121,2008,Beijing,Equestrian,Jumping,"MADDEN, Beezie",USA,Women,Individual,Bronze,Summer
28122,2008,Beijing,Equestrian,Jumping,"GUERDAT, Steve",SUI,Men,Team,Bronze,Summer
28123,2008,Beijing,Equestrian,Jumping,"SCHURTENBERGER, Niklaus",SUI,Men,Team,Bronze,Summer
28124,2008,Beijing,Equestrian,Jumping,"SCHWIZER, Pius",SUI,Men,Team,Bronze,Summer
28125,2008,Beijing,Equestrian,Jumping,"SIMPSON, Will",USA,Men,Team,Gold,Summer
28126,2008,Beijing,Equestrian,Jumping,"WARD, Mclain",USA,Men,Team,Gold,Summer
28127,2008,Beijing,Equestrian,Jumping,"CONE, Mac",CAN,Men,Team,Silver,Summer
28128,2008,Beijing,Equestrian,Jumping,"LAMAZE, Eric",CAN,Men,Team,Silver,Summer
28129,2008,Beijing,Equestrian,Jumping,"MILLAR, Ian",CAN,Men,Team,Silver,Summer
28130,2008,Beijing,Equestrian,Jumping,"LIEBHERR, Christina",SUI,Women,Team,Bronze,Summer
28131,2008,Beijing,Equestrian,Jumping,"KRAUT, Laura",USA,Women,Team,Gold,Summer
28132,2008,Beijing,Equestrian,Jumping,"MADDEN, Beezie",USA,Women,Team,Gold,Summer
28133,2008,Beijing,Equestrian,Jumping,"HENSELWOOD, Jill",CAN,Women,Team,Silver,Summer
28134,2008,Beijing,Fencing,Fencing,"ABAJO, Jose Luis",ESP,Men,Épée Individual,Bronze,Summer
28135,2008,Beijing,Fencing,Fencing,"TAGLIARIOL, Matteo",ITA,Men,Épée Individual,Gold,Summer
28136,2008,Beijing,Fencing,Fencing,"JEANNET, Fabrice",FRA,Men,Épée Individual,Silver,Summer
28137,2008,Beijing,Fencing,Fencing,"MINCZA-NEBALD, Ildiko",HUN,Women,Épée Individual,Bronze,Summer
28138,2008,Beijing,Fencing,Fencing,"HEIDEMANN, Britta",GER,Women,Épée Individual,Gold,Summer
28139,2008,Beijing,Fencing,Fencing,"BRANZA, Ana Maria",ROU,Women,Épée Individual,Silver,Summer
28140,2008,Beijing,Fencing,Fencing,"CAROZZO, Stefano",ITA,Men,Épée Team,Bronze,Summer
28141,2008,Beijing,Fencing,Fencing,"CONFALONIERI, Diego",ITA,Men,Épée Team,Bronze,Summer
28142,2008,Beijing,Fencing,Fencing,"ROTA, Alfredo",ITA,Men,Épée Team,Bronze,Summer
28143,2008,Beijing,Fencing,Fencing,"TAGLIARIOL, Matteo",ITA,Men,Épée Team,Bronze,Summer
28144,2008,Beijing,Fencing,Fencing,"JEANNET, Fabrice",FRA,Men,Épée Team,Gold,Summer
28145,2008,Beijing,Fencing,Fencing,"JEANNET, Jerome",FRA,Men,Épée Team,Gold,Summer
28146,2008,Beijing,Fencing,Fencing,"ROBEIRI, Ulrich",FRA,Men,Épée Team,Gold,Summer
28147,2008,Beijing,Fencing,Fencing,"ANDRZEJUK, Robert",POL,Men,Épée Team,Silver,Summer
28148,2008,Beijing,Fencing,Fencing,"MOTYKA, Tomasz",POL,Men,Épée Team,Silver,Summer
28149,2008,Beijing,Fencing,Fencing,"WIERCIOCH, Adam",POL,Men,Épée Team,Silver,Summer
28150,2008,Beijing,Fencing,Fencing,"ZAWROTNIAK, Radoslaw",POL,Men,Épée Team,Silver,Summer
28151,2008,Beijing,Fencing,Fencing,"SANZO, Salvatore",ITA,Men,Foil Individual,Bronze,Summer
28152,2008,Beijing,Fencing,Fencing,"KLEIBRINK, Benjamin",GER,Men,Foil Individual,Gold,Summer
28153,2008,Beijing,Fencing,Fencing,"OTA, Yuki",JPN,Men,Foil Individual,Silver,Summer
28154,2008,Beijing,Fencing,Fencing,"GRANBASSI, Margherita",ITA,Women,Foil Individual,Bronze,Summer
28155,2008,Beijing,Fencing,Fencing,"VEZZALI, Valentina",ITA,Women,Foil Individual,Gold,Summer
28156,2008,Beijing,Fencing,Fencing,"NAM, Hyunhee",KOR,Women,Foil Individual,Silver,Summer
28157,2008,Beijing,Fencing,Fencing,"GRANBASSI, Margherita",ITA,Women,Foil Team,Bronze,Summer
28158,2008,Beijing,Fencing,Fencing,"SALVATORI, Ilaria",ITA,Women,Foil Team,Bronze,Summer
28159,2008,Beijing,Fencing,Fencing,"TRILLINI, Giovanna",ITA,Women,Foil Team,Bronze,Summer
28160,2008,Beijing,Fencing,Fencing,"VEZZALI, Valentina",ITA,Women,Foil Team,Bronze,Summer
28161,2008,Beijing,Fencing,Fencing,"BOYKO, Svetlana",RUS,Women,Foil Team,Gold,Summer
28162,2008,Beijing,Fencing,Fencing,"CHANAEVA, Aida",RUS,Women,Foil Team,Gold,Summer
28163,2008,Beijing,Fencing,Fencing,"LAMONOVA, Evgenia",RUS,Women,Foil Team,Gold,Summer
28164,2008,Beijing,Fencing,Fencing,"NIKICHINA, Victoria",RUS,Women,Foil Team,Gold,Summer
28165,2008,Beijing,Fencing,Fencing,"CROSS, Emily",USA,Women,Foil Team,Silver,Summer
28166,2008,Beijing,Fencing,Fencing,"SMART, Erinn",USA,Women,Foil Team,Silver,Summer
28167,2008,Beijing,Fencing,Fencing,"THOMPSON, Hanna",USA,Women,Foil Team,Silver,Summer
28168,2008,Beijing,Fencing,Fencing,"COVALIU, Mihai",ROU,Men,Sabre Individual,Bronze,Summer
28169,2008,Beijing,Fencing,Fencing,"ZHONG, Man",CHN,Men,Sabre Individual,Gold,Summer
28170,2008,Beijing,Fencing,Fencing,"LOPEZ, Nicolas",FRA,Men,Sabre Individual,Silver,Summer
28171,2008,Beijing,Fencing,Fencing,"WARD, Becca",USA,Women,Sabre Individual,Bronze,Summer
28172,2008,Beijing,Fencing,Fencing,"ZAGUNIS, Mariel",USA,Women,Sabre Individual,Gold,Summer
28173,2008,Beijing,Fencing,Fencing,"JACOBSON, Sada",USA,Women,Sabre Individual,Silver,Summer
28174,2008,Beijing,Fencing,Fencing,"MONTANO, Aldo",ITA,Men,Sabre Team,Bronze,Summer
28175,2008,Beijing,Fencing,Fencing,"OCCHIUZZI, Diego",ITA,Men,Sabre Team,Bronze,Summer
28176,2008,Beijing,Fencing,Fencing,"PASTORE, Giampiero",ITA,Men,Sabre Team,Bronze,Summer
28177,2008,Beijing,Fencing,Fencing,"TARANTINO, Luigi",ITA,Men,Sabre Team,Bronze,Summer
28178,2008,Beijing,Fencing,Fencing,"LOPEZ, Nicolas",FRA,Men,Sabre Team,Gold,Summer
28179,2008,Beijing,Fencing,Fencing,"PILLET, Julien",FRA,Men,Sabre Team,Gold,Summer
28180,2008,Beijing,Fencing,Fencing,"SANSON, Boris",FRA,Men,Sabre Team,Gold,Summer
28181,2008,Beijing,Fencing,Fencing,"MOREHOUSE, Tim",USA,Men,Sabre Team,Silver,Summer
28182,2008,Beijing,Fencing,Fencing,"ROGERS, Jason",USA,Men,Sabre Team,Silver,Summer
28183,2008,Beijing,Fencing,Fencing,"SMART, Keeth",USA,Men,Sabre Team,Silver,Summer
28184,2008,Beijing,Fencing,Fencing,"WILLIAMS, James",USA,Men,Sabre Team,Silver,Summer
28185,2008,Beijing,Fencing,Fencing,"JACOBSON, Sada",USA,Women,Sabre Team,Bronze,Summer
28186,2008,Beijing,Fencing,Fencing,"WARD, Becca",USA,Women,Sabre Team,Bronze,Summer
28187,2008,Beijing,Fencing,Fencing,"ZAGUNIS, Mariel",USA,Women,Sabre Team,Bronze,Summer
28188,2008,Beijing,Fencing,Fencing,"KHARLAN, Olga",UKR,Women,Sabre Team,Gold,Summer
28189,2008,Beijing,Fencing,Fencing,"KHOMROVA, Olena",UKR,Women,Sabre Team,Gold,Summer
28190,2008,Beijing,Fencing,Fencing,"PUNDYK, Halyna",UKR,Women,Sabre Team,Gold,Summer
28191,2008,Beijing,Fencing,Fencing,"ZHOVNIR, Olha",UKR,Women,Sabre Team,Gold,Summer
28192,2008,Beijing,Fencing,Fencing,"BAO, Yingying",CHN,Women,Sabre Team,Silver,Summer
28193,2008,Beijing,Fencing,Fencing,"HUANG, Haiyang",CHN,Women,Sabre Team,Silver,Summer
28194,2008,Beijing,Fencing,Fencing,"NI, Hong",CHN,Women,Sabre Team,Silver,Summer
28195,2008,Beijing,Fencing,Fencing,"TAN, Xue",CHN,Women,Sabre Team,Silver,Summer
28196,2008,Beijing,Football,Football,ALEX SILVA,BRA,Men,Football,Bronze,Summer
28197,2008,Beijing,Football,Football,ALEXANDRE PATO,BRA,Men,Football,Bronze,Summer
28198,2008,Beijing,Football,Football,ANDERSON,BRA,Men,Football,Bronze,Summer
28199,2008,Beijing,Football,Football,BRENO,BRA,Men,Football,Bronze,Summer
28200,2008,Beijing,Football,Football,DIEGO,BRA,Men,Football,Bronze,Summer
28201,2008,Beijing,Football,Football,DIEGO ALVES,BRA,Men,Football,Bronze,Summer
28202,2008,Beijing,Football,Football,HERNANES,BRA,Men,Football,Bronze,Summer
28203,2008,Beijing,Football,Football,ILSINHO,BRA,Men,Football,Bronze,Summer
28204,2008,Beijing,Football,Football,JO,BRA,Men,Football,Bronze,Summer
28205,2008,Beijing,Football,Football,LUCAS,BRA,Men,Football,Bronze,Summer
28206,2008,Beijing,Football,Football,MARCELO,BRA,Men,Football,Bronze,Summer
28207,2008,Beijing,Football,Football,RAFAEL SOBIS,BRA,Men,Football,Bronze,Summer
28208,2008,Beijing,Football,Football,RAFINHA,BRA,Men,Football,Bronze,Summer
28209,2008,Beijing,Football,Football,RAMIRES,BRA,Men,Football,Bronze,Summer
28210,2008,Beijing,Football,Football,RENAN,BRA,Men,Football,Bronze,Summer
28211,2008,Beijing,Football,Football,RONALDINHO,BRA,Men,Football,Bronze,Summer
28212,2008,Beijing,Football,Football,THIAGO NEVES,BRA,Men,Football,Bronze,Summer
28213,2008,Beijing,Football,Football,THIAGO SILVA,BRA,Men,Football,Bronze,Summer
28214,2008,Beijing,Football,Football,"ACOSTA, Lautaro",ARG,Men,Football,Gold,Summer
28215,2008,Beijing,Football,Football,"AGUERO, Sergio",ARG,Men,Football,Gold,Summer
28216,2008,Beijing,Football,Football,"BANEGA, Ever",ARG,Men,Football,Gold,Summer
28217,2008,Beijing,Football,Football,"BUONANOTTE , Diego",ARG,Men,Football,Gold,Summer
28218,2008,Beijing,Football,Football,"DI MARIA, Angel",ARG,Men,Football,Gold,Summer
28219,2008,Beijing,Football,Football,"FAZIO, Federico",ARG,Men,Football,Gold,Summer
28220,2008,Beijing,Football,Football,"GAGO, Fernando",ARG,Men,Football,Gold,Summer
28221,2008,Beijing,Football,Football,"GARAY, Ezequiel",ARG,Men,Football,Gold,Summer
28222,2008,Beijing,Football,Football,"LAVEZZI, Ezequiel",ARG,Men,Football,Gold,Summer
28223,2008,Beijing,Football,Football,"MASCHERANO, Javier",ARG,Men,Football,Gold,Summer
28224,2008,Beijing,Football,Football,"MESSI, Lionel",ARG,Men,Football,Gold,Summer
28225,2008,Beijing,Football,Football,"MONZON, Luciano",ARG,Men,Football,Gold,Summer
28226,2008,Beijing,Football,Football,"NAVARRO, Nicolas",ARG,Men,Football,Gold,Summer
28227,2008,Beijing,Football,Football,"PAREJA, Nicolas",ARG,Men,Football,Gold,Summer
28228,2008,Beijing,Football,Football,"RIQUELME, Juan",ARG,Men,Football,Gold,Summer
28229,2008,Beijing,Football,Football,"ROMERO, Sergio",ARG,Men,Football,Gold,Summer
28230,2008,Beijing,Football,Football,"SOSA, Jose",ARG,Men,Football,Gold,Summer
28231,2008,Beijing,Football,Football,"ZABALETA, Pablo",ARG,Men,Football,Gold,Summer
28232,2008,Beijing,Football,Football,"ADEFEMI, Olubayo",NGR,Men,Football,Silver,Summer
28233,2008,Beijing,Football,Football,"ADELEYE, Dele",NGR,Men,Football,Silver,Summer
28234,2008,Beijing,Football,Football,"AJILORE, Ebenezer",NGR,Men,Football,Silver,Summer
28235,2008,Beijing,Football,Football,"AMBROSE, Efe",NGR,Men,Football,Silver,Summer
28236,2008,Beijing,Football,Football,"ANICHEBE, Victor",NGR,Men,Football,Silver,Summer
28237,2008,Beijing,Football,Football,"APAM, Onyekachi",NGR,Men,Football,Silver,Summer
28238,2008,Beijing,Football,Football,"EKPO, Emmanuel",NGR,Men,Football,Silver,Summer
28239,2008,Beijing,Football,Football,"EZENWA, Ikechukwu",NGR,Men,Football,Silver,Summer
28240,2008,Beijing,Football,Football,"ISAAC, Promise",NGR,Men,Football,Silver,Summer
28241,2008,Beijing,Football,Football,"JAMES, Monday",NGR,Men,Football,Silver,Summer
28242,2008,Beijing,Football,Football,"KAITA, Sani",NGR,Men,Football,Silver,Summer
28243,2008,Beijing,Football,Football,"OBINNA, Victor",NGR,Men,Football,Silver,Summer
28244,2008,Beijing,Football,Football,"ODEMWINGIE, Peter",NGR,Men,Football,Silver,Summer
28245,2008,Beijing,Football,Football,"OGBUKE OBASI, Chinedu",NGR,Men,Football,Silver,Summer
28246,2008,Beijing,Football,Football,"OKONKWO, Chibuzor",NGR,Men,Football,Silver,Summer
28247,2008,Beijing,Football,Football,"OKORONKWO, Solomon",NGR,Men,Football,Silver,Summer
28248,2008,Beijing,Football,Football,"OLUFEMI, Oladapo",NGR,Men,Football,Silver,Summer
28249,2008,Beijing,Football,Football,"VANZEKIN, Ambruse",NGR,Men,Football,Silver,Summer
28250,2008,Beijing,Football,Football,"ANGERER, Nadine",GER,Women,Football,Bronze,Summer
28251,2008,Beijing,Football,Football,"BAJRAMAJ, Fatmire",GER,Women,Football,Bronze,Summer
28252,2008,Beijing,Football,Football,"BARTUSIAK, Saskia",GER,Women,Football,Bronze,Summer
28253,2008,Beijing,Football,Football,"BEHRINGER, Melanie",GER,Women,Football,Bronze,Summer
28254,2008,Beijing,Football,Football,"BRESONIK, Linda",GER,Women,Football,Bronze,Summer
28255,2008,Beijing,Football,Football,"GAREFREKES, Kerstin",GER,Women,Football,Bronze,Summer
28256,2008,Beijing,Football,Football,"HINGST, Ariane",GER,Women,Football,Bronze,Summer
28257,2008,Beijing,Football,Football,"HOLL, Ursula",GER,Women,Football,Bronze,Summer
28258,2008,Beijing,Football,Football,"KRAHN, Annike",GER,Women,Football,Bronze,Summer
28259,2008,Beijing,Football,Football,"LAUDEHR, Simone",GER,Women,Football,Bronze,Summer
28260,2008,Beijing,Football,Football,"LINGOR, Renate",GER,Women,Football,Bronze,Summer
28261,2008,Beijing,Football,Football,"MITTAG, Anja",GER,Women,Football,Bronze,Summer
28262,2008,Beijing,Football,Football,"OKOYINO DA MBABI, Celia",GER,Women,Football,Bronze,Summer
28263,2008,Beijing,Football,Football,"PETER, Babett",GER,Women,Football,Bronze,Summer
28264,2008,Beijing,Football,Football,"POHLERS, Conny",GER,Women,Football,Bronze,Summer
28265,2008,Beijing,Football,Football,"PRINZ, Birgit",GER,Women,Football,Bronze,Summer
28266,2008,Beijing,Football,Football,"SMISEK, Sandra",GER,Women,Football,Bronze,Summer
28267,2008,Beijing,Football,Football,"STEGEMANN, Kerstin",GER,Women,Football,Bronze,Summer
28268,2008,Beijing,Football,Football,"BARNHART, Nicole",USA,Women,Football,Gold,Summer
28269,2008,Beijing,Football,Football,"BOXX, Shannon",USA,Women,Football,Gold,Summer
28270,2008,Beijing,Football,Football,"BUEHLER, Rachel",USA,Women,Football,Gold,Summer
28271,2008,Beijing,Football,Football,"CHALUPNY, Lori",USA,Women,Football,Gold,Summer
28272,2008,Beijing,Football,Football,"CHENEY, Lauren",USA,Women,Football,Gold,Summer
